T (BPM),beatport_key/1.0
0.0,1.0
1.0,1.0
2.0,1.0
3.0,1.0
4.0,1.0
5.0,1.0
6.0,1.0
7.0,1.0
8.0,1.0
9.0,1.0
10.0,1.0
11.0,1.0
12.0,1.0
13.0,1.0
14.0,1.0
15.0,1.0
16.0,1.0
17.0,1.0
18.0,1.0
19.0,1.0
20.0,1.0
21.0,1.0
22.0,1.0
23.0,1.0
24.0,1.0
25.0,1.0
26.0,1.0
27.0,1.0
28.0,1.0
29.0,1.0
30.0,1.0
31.0,1.0
32.0,1.0
33.0,1.0
34.0,1.0
35.0,1.0
36.0,1.0
37.0,1.0
38.0,1.0
39.0,1.0
40.0,1.0
41.0,1.0
42.0,1.0
43.0,1.0
44.0,1.0
45.0,1.0
46.0,1.0
47.0,1.0
48.0,1.0
49.0,1.0
50.0,1.0
51.0,1.0
52.0,1.0
53.0,1.0
54.0,1.0
55.0,1.0
56.0,0.0
57.0,0.0
58.0,0.0
59.0,0.0
60.0,0.0
61.0,0.0
62.0,0.0
63.0,0.0
64.0,0.3333333333333333
65.0,0.3333333333333333
66.0,0.3333333333333333
67.0,0.42857142857142855
68.0,0.42857142857142855
69.0,0.5
70.0,0.4
71.0,0.4
72.0,0.45454545454545453
73.0,0.45454545454545453
74.0,0.5
75.0,0.5555555555555556
76.0,0.5416666666666666
77.0,0.45161290322580644
78.0,0.4722222222222222
79.0,0.48717948717948717
80.0,0.58
81.0,0.5918367346938775
82.0,0.6071428571428571
83.0,0.5932203389830508
84.0,0.6065573770491803
85.0,0.6307692307692307
86.0,0.6363636363636364
87.0,0.6363636363636364
88.0,0.6470588235294118
89.0,0.6521739130434783
90.0,0.6621621621621622
91.0,0.6891891891891891
92.0,0.6794871794871795
93.0,0.6753246753246753
94.0,0.675
95.0,0.6829268292682927
96.0,0.6794871794871795
97.0,0.6933333333333334
98.0,0.7681159420289855
99.0,0.7692307692307693
100.0,0.8032786885245902
101.0,0.7894736842105263
102.0,0.7931034482758621
103.0,0.8113207547169812
104.0,0.8461538461538461
105.0,0.8596491228070176
106.0,0.7966101694915254
107.0,0.7936507936507936
108.0,0.803030303030303
109.0,0.7727272727272727
110.0,0.8383838383838383
111.0,0.8333333333333334
112.0,0.8490566037735849
113.0,0.8852459016393442
114.0,0.903448275862069
115.0,0.9293478260869565
116.0,0.9461883408071748
117.0,0.9541984732824428
118.0,0.9700272479564033
119.0,0.9712793733681462
120.0,0.9761336515513126
121.0,0.9764705882352941
122.0,0.9765807962529274
123.0,0.9745958429561201
124.0,0.9752252252252253
125.0,0.975929978118162
126.0,0.9764453961456103
127.0,0.9849137931034483
128.0,0.9873417721518988
129.0,0.9873417721518988
130.0,0.9678638941398866
131.0,0.9678068410462777
132.0,0.9709864603481625
133.0,0.9686888454011742
134.0,0.9679358717434869
135.0,0.967479674796748
136.0,0.9645232815964523
137.0,0.960880195599022
138.0,0.9572192513368984
139.0,0.9400749063670412
140.0,0.9318181818181818
141.0,0.9166666666666666
142.0,0.9144144144144144
143.0,0.9112149532710281
144.0,0.9086538461538461
145.0,0.9025641025641026
146.0,0.8895027624309392
147.0,0.8780487804878049
148.0,0.8588957055214724
149.0,0.8445945945945946
150.0,0.8356164383561644
151.0,0.875
152.0,0.872093023255814
153.0,0.8253968253968254
154.0,0.8135593220338984
155.0,0.7924528301886793
156.0,0.7027027027027027
157.0,0.6944444444444444
158.0,0.6764705882352942
159.0,0.6451612903225806
160.0,0.6060606060606061
161.0,0.3888888888888889
162.0,0.4117647058823529
163.0,0.375
164.0,0.35294117647058826
165.0,0.45
166.0,0.45
167.0,0.47368421052631576
168.0,0.47368421052631576
169.0,0.5333333333333333
170.0,0.5333333333333333
171.0,0.5714285714285714
172.0,0.5714285714285714
173.0,0.5714285714285714
174.0,0.5714285714285714
175.0,0.5833333333333334
176.0,0.5
177.0,0.5
178.0,0.45454545454545453
179.0,0.45454545454545453
180.0,0.4
181.0,0.42857142857142855
182.0,0.42857142857142855
183.0,0.42857142857142855
184.0,0.42857142857142855
185.0,0.5
186.0,0.0
187.0,0.0
188.0,0.0
189.0,0.0
190.0,0.0
191.0,0.0
192.0,0.0
193.0,0.0
194.0,0.0
195.0,0.0
196.0,0.0
197.0,0.0
198.0,0.0
199.0,0.0
200.0,0.0
201.0,0.0
202.0,0.0
203.0,0.0
204.0,0.0
205.0,0.0
206.0,1.0
207.0,1.0
208.0,1.0
209.0,1.0
210.0,1.0
211.0,1.0
212.0,1.0
213.0,1.0
214.0,1.0
215.0,1.0
216.0,1.0
217.0,1.0
218.0,1.0
219.0,1.0
220.0,1.0
221.0,1.0
222.0,1.0
223.0,1.0
224.0,1.0
225.0,1.0
226.0,1.0
227.0,1.0
228.0,1.0
229.0,1.0
230.0,1.0
231.0,1.0
232.0,1.0
233.0,1.0
234.0,1.0
235.0,1.0
236.0,1.0
237.0,1.0
238.0,1.0
239.0,1.0
240.0,1.0
241.0,1.0
242.0,1.0
243.0,1.0
244.0,1.0
245.0,1.0
246.0,1.0
247.0,1.0
248.0,1.0
249.0,1.0
250.0,1.0
251.0,1.0
252.0,1.0
253.0,1.0
254.0,1.0
255.0,1.0
256.0,1.0
257.0,1.0
258.0,1.0
259.0,1.0
260.0,1.0
261.0,1.0
262.0,1.0
263.0,1.0
264.0,1.0
265.0,1.0
266.0,1.0
267.0,1.0
268.0,1.0
269.0,1.0
270.0,1.0
271.0,1.0
272.0,1.0
273.0,1.0
274.0,1.0
275.0,1.0
276.0,1.0
277.0,1.0
278.0,1.0
279.0,1.0
280.0,1.0
