T (BPM),beatport_key/1.0
0.0,1.0
1.0,1.0
2.0,1.0
3.0,1.0
4.0,1.0
5.0,1.0
6.0,1.0
7.0,1.0
8.0,1.0
9.0,1.0
10.0,1.0
11.0,1.0
12.0,1.0
13.0,1.0
14.0,1.0
15.0,1.0
16.0,1.0
17.0,1.0
18.0,1.0
19.0,1.0
20.0,1.0
21.0,1.0
22.0,1.0
23.0,1.0
24.0,1.0
25.0,1.0
26.0,1.0
27.0,1.0
28.0,1.0
29.0,1.0
30.0,1.0
31.0,1.0
32.0,1.0
33.0,1.0
34.0,1.0
35.0,1.0
36.0,1.0
37.0,1.0
38.0,1.0
39.0,1.0
40.0,1.0
41.0,1.0
42.0,1.0
43.0,1.0
44.0,1.0
45.0,1.0
46.0,1.0
47.0,1.0
48.0,1.0
49.0,1.0
50.0,1.0
51.0,1.0
52.0,1.0
53.0,1.0
54.0,1.0
55.0,1.0
56.0,1.0
57.0,1.0
58.0,1.0
59.0,1.0
60.0,1.0
61.0,1.0
62.0,1.0
63.0,1.0
64.0,1.0
65.0,1.0
66.0,1.0
67.0,0.8571428571428571
68.0,0.8571428571428571
69.0,0.875
70.0,0.9
71.0,0.9
72.0,0.9090909090909091
73.0,0.9090909090909091
74.0,0.7142857142857143
75.0,0.7777777777777778
76.0,0.8333333333333334
77.0,0.8064516129032258
78.0,0.8333333333333334
79.0,0.8461538461538461
80.0,0.88
81.0,0.8775510204081632
82.0,0.8928571428571429
83.0,0.864406779661017
84.0,0.8688524590163934
85.0,0.8769230769230769
86.0,0.8787878787878788
87.0,0.8787878787878788
88.0,0.8970588235294118
89.0,0.8985507246376812
90.0,0.8918918918918919
91.0,0.8918918918918919
92.0,0.8717948717948718
93.0,0.8701298701298701
94.0,0.875
95.0,0.9146341463414634
96.0,0.9102564102564102
97.0,0.8933333333333333
98.0,0.9130434782608695
99.0,0.8923076923076924
100.0,0.8852459016393442
101.0,0.8771929824561403
102.0,0.8793103448275862
103.0,0.8679245283018868
104.0,0.9038461538461539
105.0,0.9122807017543859
106.0,0.864406779661017
107.0,0.873015873015873
108.0,0.8787878787878788
109.0,0.8484848484848485
110.0,0.898989898989899
111.0,0.90625
112.0,0.9150943396226415
113.0,0.9426229508196722
114.0,0.9517241379310345
115.0,0.9619565217391305
116.0,0.968609865470852
117.0,0.9732824427480916
118.0,0.9809264305177112
119.0,0.9817232375979112
120.0,0.9832935560859188
121.0,0.9835294117647059
122.0,0.9836065573770492
123.0,0.9838337182448037
124.0,0.9842342342342343
125.0,0.9846827133479212
126.0,0.9850107066381156
127.0,0.9913793103448276
128.0,0.9915611814345991
129.0,0.9915611814345991
130.0,0.996219281663516
131.0,0.9959758551307847
132.0,0.9941972920696325
133.0,0.9941291585127201
134.0,0.9939879759519038
135.0,0.991869918699187
136.0,0.991130820399113
137.0,0.9902200488997555
138.0,0.9893048128342246
139.0,0.9887640449438202
140.0,0.9886363636363636
141.0,0.9912280701754386
142.0,0.990990990990991
143.0,0.9906542056074766
144.0,0.9903846153846154
145.0,0.9897435897435898
146.0,0.988950276243094
147.0,0.9878048780487805
148.0,0.9877300613496932
149.0,0.9864864864864865
150.0,0.9794520547945206
151.0,0.9659090909090909
152.0,0.9651162790697675
153.0,0.9682539682539683
154.0,0.9491525423728814
155.0,0.9433962264150944
156.0,0.9459459459459459
157.0,0.9444444444444444
158.0,0.9411764705882353
159.0,0.9354838709677419
160.0,0.9393939393939394
161.0,0.8888888888888888
162.0,0.8823529411764706
163.0,0.875
164.0,0.8823529411764706
165.0,0.8
166.0,0.8
167.0,0.7894736842105263
168.0,0.7894736842105263
169.0,0.7333333333333333
170.0,0.7333333333333333
171.0,0.7857142857142857
172.0,0.7857142857142857
173.0,0.7857142857142857
174.0,0.7857142857142857
175.0,0.8333333333333334
176.0,0.8
177.0,0.8
178.0,0.8181818181818182
179.0,0.8181818181818182
180.0,0.8
181.0,0.7142857142857143
182.0,0.7142857142857143
183.0,0.7142857142857143
184.0,0.7142857142857143
185.0,0.5
186.0,0.5
187.0,0.5
188.0,0.5
189.0,0.5
190.0,0.5
191.0,0.5
192.0,0.5
193.0,0.5
194.0,0.5
195.0,0.5
196.0,0.5
197.0,0.5
198.0,0.5
199.0,0.0
200.0,0.0
201.0,0.0
202.0,0.0
203.0,0.0
204.0,0.0
205.0,0.0
206.0,1.0
207.0,1.0
208.0,1.0
209.0,1.0
210.0,1.0
211.0,1.0
212.0,1.0
213.0,1.0
214.0,1.0
215.0,1.0
216.0,1.0
217.0,1.0
218.0,1.0
219.0,1.0
220.0,1.0
221.0,1.0
222.0,1.0
223.0,1.0
224.0,1.0
225.0,1.0
226.0,1.0
227.0,1.0
228.0,1.0
229.0,1.0
230.0,1.0
231.0,1.0
232.0,1.0
233.0,1.0
234.0,1.0
235.0,1.0
236.0,1.0
237.0,1.0
238.0,1.0
239.0,1.0
240.0,1.0
241.0,1.0
242.0,1.0
243.0,1.0
244.0,1.0
245.0,1.0
246.0,1.0
247.0,1.0
248.0,1.0
249.0,1.0
250.0,1.0
251.0,1.0
252.0,1.0
253.0,1.0
254.0,1.0
255.0,1.0
256.0,1.0
257.0,1.0
258.0,1.0
259.0,1.0
260.0,1.0
261.0,1.0
262.0,1.0
263.0,1.0
264.0,1.0
265.0,1.0
266.0,1.0
267.0,1.0
268.0,1.0
269.0,1.0
270.0,1.0
271.0,1.0
272.0,1.0
273.0,1.0
274.0,1.0
275.0,1.0
276.0,1.0
277.0,1.0
278.0,1.0
279.0,1.0
280.0,1.0
281.0,1.0
282.0,1.0
